BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Router_Type,Router_Priority,Router_Site_ID,Route_Distance_KM,Status
2628-DN232,15.97996236,108.2807579,LSW-DNNH82,15.9811,108.27712,LSW,2,DNNH82,0.9336,Success
2628-DN233,16.10590834,108.2514501,LSW-DNST70,16.1023,108.25008,LSW,2,DNST70,0.5392,Success
2628-DN234,16.08635656,108.2325993,CSG-DNST20,16.08529,108.23405,CSG,1,DNST20,0.2225,Success
2628-DN235,16.074382,108.173909,CSG-DNLC99,16.074329,108.170791,CSG,1,DNLC99,0.44360000000000005,Success
2628-DN236,16.06092485,108.1902981,LSW-DNTK50,16.06264,108.18992,LSW,2,DNTK50,0.2078,Success
2628-DN237,16.05913913,108.1812057,LSW-DNTK15,16.06133,108.18509,LSW,2,DNTK15,0.5343,Success
2628-DN238,16.05762956,108.1908227,LSW-DNTK35,16.05911,108.18915,LSW,2,DNTK35,0.3989,Success
2628-DN239,16.0341845,108.1907353,CSG-DNTK02_IXR-E,16.03683,108.18905,CSG,1,DNTK02,0.4092,Success
2628-DN241,16.093307,108.078047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN242,16.08716,108.079267,CSG-DNHW06_IXR-E,16.08476,108.09725,CSG,1,DNHW06,4.1677,Success
2628-DN244,16.014731,108.253157,CSG-DNNH26_IXR-E,16.01551,108.25593,CSG,1,DNNH26,0.4452,Success
2628-DN245,15.998228,108.259104,LSW-DNNH40,15.99225,108.25754,LSW,2,DNNH40,0.8472000000000001,Success
2628-DN246,16.021627,108.208003,LSW-DNCL27,16.02126,108.20457,LSW,2,DNCL27,0.43119999999999997,Success
2628-DN247,16.002399,108.192155,LSW-DNCL14,16.009639,108.196167,LSW,2,DNCL14,1.4738,Success
2628-DN249,16.015247,108.20925,LSW-DNCL29,16.01285,108.20737,LSW,2,DNCL29,0.4747,Success
2628-DN250,16.010627,108.160028,CSG-DNHV01_IXR-E,15.999806,108.145667,CSG,1,DNHV01,2.3861999999999997,Success
2628-DN252,16.174171,108.139112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN253,16.170266,108.136815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN254,16.172069,108.144149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN255,16.085455,108.129912,LSW-DNLC96,16.084212,108.127369,LSW,2,DNLC96,0.6824,Success
2628-DN256,16.054397,108.152913,CSG-DNLC06_IXR-E,16.05041,108.15325,CSG,1,DNLC06,0.6237999999999999,Success
2628-DN257,15.996282,108.054466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN259,15.965701,108.26478,CSG-QADB53,15.96575,108.25373,CSG,1,QADB53,1.8934000000000002,Success
2628-DN260,16.015583,108.2465989,CSG-DNNH38,16.01245,108.2547,CSG,1,DNNH38,2.2521999999999998,Success
2628-DN261,16.14651911,108.1219763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-DN262,16.09902855,108.1075475,CSG-DNHW02_IXR-E,16.10168,108.09895,CSG,1,DNHW02,2.8876,Success
2628-DN263,16.10579566,108.1066372,CSG-DNHW02_IXR-E,16.10168,108.09895,CSG,1,DNHW02,3.649,Success
2628-DN264,16.10905668,108.1174077,CSG-DNLC22,16.109353,108.129976,CSG,1,DNLC22,2.303,Success
2628-DN265,16.09938171,108.1238279,CSG-DNLC22,16.109353,108.129976,CSG,1,DNLC22,1.7423,Success
2628-DN266,16.00123293,108.2412747,CSG-DNNH18,15.99568,108.23896,CSG,1,DNNH18,1.1544,Success
2628-DN267,16.00199,108.247132,LSW-DNNH93,15.99287,108.25285,LSW,2,DNNH93,2.45,Success
2628-DN268,15.99808,108.250308,LSW-DNNH93,15.99287,108.25285,LSW,2,DNNH93,1.9964000000000002,Success
2628-DN269,15.973041,108.2660362,CSG-DNNH24,15.98215,108.26955,CSG,1,DNNH24,1.8200999999999998,Success
2628-DN270,15.984908,108.267193,CSG-DNNH24,15.98215,108.26955,CSG,1,DNNH24,0.6487999999999999,Success
2628-DN271,16.01832922,108.2583825,CSG-DNNH26_IXR-E,16.01551,108.25593,CSG,1,DNNH26,0.5147,Success
2628-DN272,15.988125,108.238656,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,0.5337999999999999,Success
2628-DN273,15.996927,108.235473,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,1.5846,Success
2628-DN274,15.991511,108.23802,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,1.4846,Success
2628-DN275,15.98490172,108.2316252,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,1.3665,Success
2628-DN276,15.98235329,108.2267791,CSG-DNNH12,15.985639,108.239806,CSG,1,DNNH12,1.7192,Success
2628-DN277,15.995821,108.247455,LSW-DNNH93,15.99287,108.25285,LSW,2,DNNH93,1.5135999999999998,Success
2628-DN278,16.009369,108.243381,CSG-DNNH38,16.01245,108.2547,CSG,1,DNNH38,1.7472,Success
2628-DN279,16.01142478,108.2625382,LSW-DNNH44,16.014111,108.26259,LSW,2,DNNH44,0.4061,Success
2628-DN280,15.997738,108.202218,CSG-DNHV36,15.991778,108.207528,CSG,1,DNHV36,1.1987,Success
2628-DN281,16.016142,108.22684,LSW-DNCL68,16.02113,108.2293,LSW,2,DNCL68,0.7182999999999999,Success
2628-DN282,16.01809056,108.2306567,LSW-DNCL68,16.02113,108.2293,LSW,2,DNCL68,0.8418,Success
2628-DN283,16.147079,108.114135,LSW-DNLC45,16.162283,108.106836,LSW,2,DNLC45,2.2384,Success
2628-DN284,15.990587,108.20278,CSG-DNHV36,15.991778,108.207528,CSG,1,DNHV36,0.69,Success
2628-DN285,16.007569,108.212934,CSG-DNCL24,16.00206,108.21279,CSG,1,DNCL24,0.6277,Success
2628-DN286,15.989571,108.266069,CSG-DNNH23,15.98891,108.26952,CSG,1,DNNH23,0.4632,Success
2628-DN287,16.006342,108.252895,CSG-DNNH38,16.01245,108.2547,CSG,1,DNNH38,0.8963,Success
2628-DN288,16.06686,108.082632,CSG-DNHW03_IXR-E,16.06129,108.10001,CSG,1,DNHW03,3.5772,Success
2628-DN289,16.018267,108.225698,LSW-DNCL68,16.02113,108.2293,LSW,2,DNCL68,0.6881,Success
2628-DN290,15.993969,108.213607,CSG-DNHV36,15.991778,108.207528,CSG,1,DNHV36,0.8806,Success
2628-DN291,16.010398,108.227291,CSG-DNCL56,16.01077,108.22035,CSG,1,DNCL56,1.0644,Success
2628-DN292,16.012765,108.224665,CSG-DNCL56,16.01077,108.22035,CSG,1,DNCL56,0.6607999999999999,Success
2628-DN293,15.997979,108.224859,LSW-DNCL1D,16.008838,108.21811,LSW,2,DNCL1D,1.7317,Success
2628-DN294,16.021162,108.2414,CSG-DNNH33,16.02587,108.23964,CSG,1,DNNH33,0.613,Success
2628-DN295,16.118091,108.131355,CSG-DNLC11_IXR-E,16.12094,108.11696,CSG,1,DNLC11,2.0444,Success
2628-GL001,14.077507,107.988768,CSG-GLCP10,14.067,107.98912,CSG,1,GLCP10,1.1935,Success
2628-GL002,13.45719261,108.0912446,LSW-GLCU03,13.44635,108.09311,LSW,2,GLCU03,1.355,Success
2628-GL003,13.990311,108.107456,LSW-GLDD10,13.997441,108.109353,LSW,2,GLDD10,1.1162,Success
2628-GL004,13.554808,108.258933,LSW-GLPT12,13.56321,108.25223,LSW,2,GLPT12,1.2615,Success
2628-GL005,13.97217464,108.0130686,CSG-GLPK11,13.97127,108.00814,CSG,1,GLPK11,0.8403999999999999,Success
2628-GL006,13.948271,108.65496,CSG-GLAK01,13.95272,108.65778,CSG,1,GLAK01,0.7283999999999999,Success
2628-GL007,13.739809,107.599838,LSW-GLDC12,13.72351,107.60079,LSW,2,GLDC12,1.8146,Success
2628-GL008,13.951862,108.663151,LSW-GLAK18,13.95608,108.6645,LSW,2,GLAK18,0.7336,Success
2628-GL009,13.97156,108.5018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-GL010,13.646557,108.36763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-GL011,13.409491,108.438466,CSG-GLAP01,13.40359,108.44148,CSG,1,GLAP01,1.1389,Success
2628-GL012,13.36952,108.463434,LSW-GLAP06,13.37469,108.45375,LSW,2,GLAP06,1.2879,Success
2628-GL013,13.598866,108.103456,LSW-GLCU05,13.58778,108.10281,LSW,2,GLCU05,1.2632,Success
2628-GL014,13.777188,108.017685,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-GL015,13.971209,108.028426,LSW-GLPK61,13.97256,108.02504,LSW,2,GLPK61,0.8954,Success
2628-GL016,13.983107,108.004144,LSW-GLPK67,13.980823,108.005571,LSW,2,GLPK67,0.3802,Success
2628-GL017,13.950604,108.664288,LSW-GLAK06,13.95007,108.66975,LSW,2,GLAK06,0.8649,Success
2628-GL018,13.970193,108.013154,CSG-GLPK11,13.97127,108.00814,CSG,1,GLPK11,0.7232000000000001,Success
2628-GL019,13.978483,108.003875,LSW-GLPK67,13.980823,108.005571,LSW,2,GLPK67,0.5207999999999999,Success
2628-GL020,13.5106,108.461753,LSW-GLIP01,13.52317,108.46099,LSW,2,GLIP01,1.8102,Success
2628-GL021,13.99781,108.11733,CSG-GLDD01,13.99314,108.118915,CSG,1,GLDD01,1.5183,Success
2628-GL022,13.875258,108.027693,LSW-GLDD27,13.88503,108.03246,LSW,2,GLDD27,2.2024,Success
2628-GL023,13.427956,107.897781,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-GL024,13.472375,108.078599,LSW-GLCU11,13.461635,108.069695,LSW,2,GLCU11,2.13,Success
2628-GL025,13.695002,108.073407,LSW-GLCS32,13.687852,108.072691,LSW,2,GLCS32,0.9538,Success
2628-GL026,13.758441,107.887146,LSW-GLCR01,13.75378,107.89054,LSW,2,GLCR01,0.9156,Success
2628-GL027,13.961927,107.851874,LSW-GLIG28,13.95858,107.8575,LSW,2,GLIG28,0.8482999999999999,Success
2628-GL028,13.9431,107.864758,LSW-GLIG28,13.95858,107.8575,LSW,2,GLIG28,2.9901999999999997,Success
2628-GL029,13.201881,108.685697,LSW-GLKP18,13.20848,108.68067,LSW,2,GLKP18,1.1945999999999999,Success
2628-GL030,13.190256,108.696266,CSG-GLKP01,13.195388,108.688647,CSG,1,GLKP01,1.7112,Success
