BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Route_Distance_KM,Status
2628-KH029,11.90205173,109.1011764,N/A,N/A,N/A,N/A,No router in radius
2628-KH030,11.91371241,109.1019739,N/A,N/A,N/A,N/A,No router in radius
2628-KH031,11.99509168,109.0815232,N/A,N/A,N/A,N/A,No router in radius
2628-KH032,12.021857,109.105679,N/A,N/A,N/A,N/A,No router in radius
2628-KH033,12.126265,109.082699,N/A,N/A,N/A,N/A,No router in radius
2628-KH034,12.35688612,108.9648064,CSG-KHKV05,12.36449,108.95507,1.3223,Success
2628-KH035,12.491127,109.064464,CSG-KHNH09,12.50179,109.07819,3.821,Success
2628-KH036,12.536211,109.086892,N/A,N/A,N/A,N/A,No router in radius
2628-KH037,12.43979968,109.0025585,N/A,N/A,N/A,N/A,No router in radius
2628-KH038,12.569186,109.113352,N/A,N/A,N/A,N/A,No router in radius
2628-KH039,12.614471,109.168067,N/A,N/A,N/A,N/A,No router in radius
2628-KH040,12.675497,109.183678,N/A,N/A,N/A,N/A,No router in radius
2628-KH041,12.75854737,109.2749251,N/A,N/A,N/A,N/A,No router in radius
2628-KH042,12.160937,109.076382,CSG-KHCL23,12.153707,109.067254,1.4710999999999999,Success
2628-KH043,12.219408,109.200243,CSG-KHNT4D,12.21645,109.19974,0.4385,Success
2628-KH044,12.776099,109.308902,CSG-KHVN03,12.77003,109.30425,0.9964,Success
2628-KH045,12.652166,109.413531,N/A,N/A,N/A,N/A,No router in radius
2628-KH046,12.151545,109.07409,CSG-KHCL23,12.153707,109.067254,13.9934,Success
2628-KH047,12.280022,108.797895,N/A,N/A,N/A,N/A,No router in radius
2628-KH048,12.16794226,109.055923,N/A,N/A,N/A,N/A,No router in radius
2628-KH049,12.162163,109.202635,N/A,N/A,N/A,N/A,No router in radius
2628-KH050,12.217896,109.08062,CSG-KHDK06,12.213268,109.074342,1.4975999999999998,Success
2628-KH051,12.462006,109.290845,N/A,N/A,N/A,N/A,No router in radius
2628-KH052,12.512225,109.225261,CSG-KHNH40,12.5267,109.2207,5.3888,Success
2628-KH053,12.506726,109.2435,N/A,N/A,N/A,N/A,No router in radius
2628-KH054,12.685669,109.162396,N/A,N/A,N/A,N/A,No router in radius
2628-KH055,12.747151,109.223927,N/A,N/A,N/A,N/A,No router in radius
2628-KH056,12.272251,109.203646,CSG-KHNT1N,12.2686,109.2051,0.9747,Success
2628-KH057,12.268898,109.200592,CSG-KHNT28,12.266171,109.19621,0.8548,Success
2628-KH058,12.270285,109.199575,CSG-KHNT28,12.266171,109.19621,0.7333,Success
2628-KH059,12.19894068,109.2027168,CSG-KHNT46,12.202391,109.202007,0.5139,Success
2628-KH060,12.0068288,109.2141764,CSG-KHCR10,12.020986,109.215965,2.255,Success
2628-KH061,12.58740278,109.4138167,N/A,N/A,N/A,N/A,No router in radius
2628-KH062,12.63204781,109.4018821,N/A,N/A,N/A,N/A,No router in radius
2628-KH063,12.40945942,108.9343362,CSG-KHKV08,12.40196,108.94824,3.4951999999999996,Success
2628-KH064,12.26037863,108.8959213,N/A,N/A,N/A,N/A,No router in radius
2628-KH065,12.196473,109.172403,CSG-KHNTMA01,12.18747,109.17025,1.4523,Success
2628-KH066,12.675607,109.215411,CSG-KHVN06,12.6712,109.2097,1.2147999999999999,Success
2628-KH067,12.28599171,109.2043606,CSG-KHNT3Q,12.290238,109.205394,1.0141,Success
2628-KH068,12.135508,109.034364,N/A,N/A,N/A,N/A,No router in radius
2628-KH069,12.113098,108.997627,N/A,N/A,N/A,N/A,No router in radius
2628-KH070,12.194768,109.224695,CSG-KHNT42,12.20433,109.214948,2.8430999999999997,Success
2628-KH071,11.926308,109.157955,CSG-KHCR50,11.918804,109.160228,1.2109,Success
2628-KH072,12.146839,109.064409,CSG-KHCL23,12.153707,109.067254,16.0171,Success
2628-KH073,12.294578,109.230267,N/A,N/A,N/A,N/A,No router in radius
2628-KH074,12.450744,109.284742,N/A,N/A,N/A,N/A,No router in radius
2628-KH075,12.227098,109.130337,N/A,N/A,N/A,N/A,No router in radius
2628-KH076,12.11939773,108.9480278,N/A,N/A,N/A,N/A,No router in radius
2628-KH077,12.213431,109.239913,CSG-KHNT1A,12.21675,109.24399,0.7126,Success
2628-KH078,12.184595,109.163131,CSG-KHNTMA01,12.18747,109.17025,1.0967,Success
2628-KH079,12.224638,109.251161,CSG-KHNT1A,12.21675,109.24399,1.2895,Success
2628-KH080,12.246647,109.193816,CSG-KHNT24,12.2522,109.1937,0.9326,Success
2628-KH081,12.262771,109.150084,CSG-KHNT96,12.255769,109.15878,1.8368,Success
2628-KH082,12.314775,109.156089,N/A,N/A,N/A,N/A,No router in radius
2628-KH083,12.272523,109.168944,CSG-KHNT94,12.277538,109.184481,2.5991999999999997,Success
2628-KH084,12.19824573,109.2062869,CSG-KHNT42,12.20433,109.214948,1.7226,Success
2628-KH085,12.20995498,109.2067898,CSG-KHNT32,12.209064,109.201835,0.8981,Success
2628-KH086,12.24558274,109.1663094,CSG-KHNT69,12.24114,109.16022,2.0239000000000003,Success
2628-KH087,12.24840451,109.1639202,CSG-KHNT3K,12.252112,109.161533,1.6485999999999998,Success
2628-KH088,12.24392049,109.1675252,CSG-KHNT68,12.234349,109.172642,1.9798,Success
2628-KH089,12.24159919,109.1703135,CSG-KHNT68,12.234349,109.172642,1.9637,Success
2628-KH090,12.237963,109.169939,CSG-KHNT68,12.234349,109.172642,0.9939,Success
2628-KH091,12.23673518,109.1716554,CSG-KHNT68,12.234349,109.172642,0.6157,Success
2628-KH092,12.23337282,109.1826273,CSG-KHNT55,12.235582,109.183919,1.0286,Success
2628-KH093,12.21508739,109.1879098,CSG-KHNT72,12.210532,109.19267,0.9359,Success
2628-KH094,12.22027074,109.1802316,CSG-KHNT26,12.225202,109.183383,1.2054,Success
2628-KH095,12.21973892,109.1843428,CSG-KHNT82,12.222056,109.186561,0.6434,Success
2628-KH096,12.21583554,109.1832807,CSG-KHNT59,12.210871,109.188701,1.3108,Success
2628-KH097,12.21370881,109.1772855,CSG-KHNT59,12.210871,109.188701,1.7259,Success
2628-KH098,12.21125811,109.1773663,CSG-KHNT26,12.225202,109.183383,1.9615,Success
2628-KH099,12.23358429,109.176625,CSG-KHNT68,12.234349,109.172642,1.0165,Success
2628-KH100,12.20370234,109.1905702,CSG-KHNT1F,12.199648,109.194229,0.7752,Success
2628-KH101,12.19993541,109.0786349,CSG-KHDK06,12.213268,109.074342,4.9583,Success
2628-KH102,12.23009321,109.1680865,CSG-KHNT68,12.234349,109.172642,1.1114000000000002,Success
2628-KH103,12.22313707,109.1640093,CSG-KHNT68,12.234349,109.172642,1.7578,Success
2628-KH104,12.22469911,109.1546639,CSG-KHNT69,12.24114,109.16022,5.0798000000000005,Success
2628-KH105,12.406409,108.957383,CSG-KHKV08,12.40196,108.94824,1.6497,Success
2628-KH106,12.22599508,109.1688816,CSG-KHNT68,12.234349,109.172642,1.5143,Success
2628-KH107,12.27079523,109.1944374,CSG-KHNT28,12.266171,109.19621,0.7681,Success
2628-KH108,12.25936641,109.0946383,CSG-KHDKMA01,12.257248,109.107169,2.4578,Success
2628-KH109,12.25901212,109.103315,CSG-KHDKMA01,12.257248,109.107169,1.5195,Success
2628-KH110,12.19819384,109.2137355,CSG-KHNT42,12.20433,109.214948,1.1505999999999998,Success
2628-KH111,12.23692584,109.182449,CSG-KHNT55,12.235582,109.183919,0.30839999999999995,Success
2628-KH112,12.24347564,109.1902715,CSG-KHNT83,12.240829,109.190635,0.5183,Success
2628-KH113,12.23838847,109.1786084,CSG-KHNT55,12.235582,109.183919,0.9649,Success
2628-KH114,12.30075137,109.2379014,N/A,N/A,N/A,N/A,No router in radius
2628-KH115,12.2564,109.1704,CSG-KHNT1E,12.2541,109.1721,0.629,Success
2628-KH116,12.06468895,109.1986174,N/A,N/A,N/A,N/A,No router in radius
2628-KH117,12.321195,109.041224,N/A,N/A,N/A,N/A,No router in radius
2628-KT001,14.337818,108.038253,CSG-KTKT37,14.34399,108.03759,0.7416,Success
2628-KT002,14.355548,108.022529,CSG-KTKT19,14.36126,108.020568,0.7564,Success
2628-KT003,14.172575,107.458592,N/A,N/A,N/A,N/A,No router in radius
2628-KT004,15.070031,107.745166,N/A,N/A,N/A,N/A,No router in radius
2628-KT006,14.3393801,107.9997928,CSG-KTKT66,14.33481,107.9959,0.669,Success
2628-KT007,14.35337518,107.9976406,CSG-KTKT01,14.35386,108.00225,0.7278,Success
2628-KT008,14.816775,107.945638,N/A,N/A,N/A,N/A,No router in radius
2628-KT009,14.32469,107.981064,CSG-KTKT45,14.32868,107.99419,2.1037,Success
2628-KT010,14.605459,108.287711,N/A,N/A,N/A,N/A,No router in radius
2628-KT012,14.836521,107.663821,N/A,N/A,N/A,N/A,No router in radius
2628-KT013,14.476997,107.855888,N/A,N/A,N/A,N/A,No router in radius
2628-KT014,14.620685,108.329279,N/A,N/A,N/A,N/A,No router in radius
2628-KT015,14.766549,108.385955,N/A,N/A,N/A,N/A,No router in radius
2628-KT016,14.58901,107.998837,N/A,N/A,N/A,N/A,No router in radius
2628-KT017,14.601867,107.954291,N/A,N/A,N/A,N/A,No router in radius
2628-KT018,14.900538,107.823249,N/A,N/A,N/A,N/A,No router in radius
2628-KT020,14.920372,107.934984,N/A,N/A,N/A,N/A,No router in radius
2628-KT021,14.889864,107.617075,N/A,N/A,N/A,N/A,No router in radius
2628-KT022,14.548572,107.920579,CSG-KTDH06,14.53835,107.91962,1.2595999999999998,Success
2628-KT024,14.378661,107.941805,CSG-KTKT29,14.37494,107.9586,2.528,Success
2628-KT025,14.365444,108.014248,CSG-KTKT30,14.36501,108.00809,0.8511,Success
2628-KT026,14.362194,107.994795,CSG-KTKT10,14.36515,108.00004,0.8558,Success
2628-KT027,14.362793,108.004729,CSG-KTKT30,14.36501,108.00809,0.6068,Success
2628-KT028,14.51558,107.932648,CSG-KTDH09,14.518508,107.946291,1.6754,Success
2628-KT030,14.561585,108.15363,N/A,N/A,N/A,N/A,No router in radius
2628-KT031,14.621296,107.649652,N/A,N/A,N/A,N/A,No router in radius
2628-KT032,14.828793,108.38416,N/A,N/A,N/A,N/A,No router in radius
2628-KT033,14.670038,107.839925,N/A,N/A,N/A,N/A,No router in radius
2628-KT034,14.281737,108.00998,N/A,N/A,N/A,N/A,No router in radius
2628-KT035,14.321961,108.035546,N/A,N/A,N/A,N/A,No router in radius
2628-KT036,14.890342,107.709145,N/A,N/A,N/A,N/A,No router in radius
2628-KT037,14.593614,108.295386,N/A,N/A,N/A,N/A,No router in radius
2628-KT038,14.565266,108.274968,N/A,N/A,N/A,N/A,No router in radius
2628-KT039,15.018699,108.241449,N/A,N/A,N/A,N/A,No router in radius
2628-KT040,14.886451,108.326185,N/A,N/A,N/A,N/A,No router in radius
2628-KT041,14.799812,108.387471,N/A,N/A,N/A,N/A,No router in radius
2628-KT042,14.590873,108.469876,N/A,N/A,N/A,N/A,No router in radius
2628-KT043,14.625576,108.44642,N/A,N/A,N/A,N/A,No router in radius
2628-KT044,14.764139,108.162492,N/A,N/A,N/A,N/A,No router in radius
2628-KT045,15.060023,107.668948,N/A,N/A,N/A,N/A,No router in radius
2628-KT046,14.01331,107.376022,N/A,N/A,N/A,N/A,No router in radius
2628-KT047,14.00175,107.408477,N/A,N/A,N/A,N/A,No router in radius
2628-KT048,14.088282,107.587558,N/A,N/A,N/A,N/A,No router in radius
2628-KT049,13.982266,107.492758,N/A,N/A,N/A,N/A,No router in radius
2628-KT050,14.21444,107.460963,N/A,N/A,N/A,N/A,No router in radius
2628-KT051,14.144812,107.419444,N/A,N/A,N/A,N/A,No router in radius
2628-KT052,14.409355,107.603204,N/A,N/A,N/A,N/A,No router in radius
2628-KT053,14.50152,107.874629,N/A,N/A,N/A,N/A,No router in radius
2628-KT054,14.534478,107.90866,CSG-KTDH06,14.53835,107.91962,2.1449000000000003,Success
2628-KT055,14.397822,108.116084,N/A,N/A,N/A,N/A,No router in radius
2628-KT056,14.361325,108.001074,CSG-KTKT10,14.36515,108.00004,0.6621,Success
2628-KT057,14.341205,107.994952,CSG-KTKT66,14.33481,107.9959,0.971,Success
2628-KT058,14.647911,108.346848,N/A,N/A,N/A,N/A,No router in radius
2628-KT059,14.839782,108.18453,N/A,N/A,N/A,N/A,No router in radius
2628-KT060,14.88638,108.172086,N/A,N/A,N/A,N/A,No router in radius
2628-KT061,14.864156,108.186734,N/A,N/A,N/A,N/A,No router in radius
2628-KT062,14.77621,107.932289,N/A,N/A,N/A,N/A,No router in radius
2628-KT063,14.845223,107.952254,N/A,N/A,N/A,N/A,No router in radius
2628-KT064,14.871931,107.976045,N/A,N/A,N/A,N/A,No router in radius
2628-KT065,14.764208,108.48896,N/A,N/A,N/A,N/A,No router in radius
2628-KT066,14.743996,108.471942,N/A,N/A,N/A,N/A,No router in radius
2628-KT067,14.654954,108.425997,N/A,N/A,N/A,N/A,No router in radius
2628-KT068,14.523944,107.958193,CSG-KTDH15,14.53635,107.95154,4.3253,Success
2628-KT069,14.361347,108.013026,CSG-KTKT19,14.36126,108.020568,1.0916,Success
2628-KT070,14.341073,108.04682,CSG-KTKT37,14.34399,108.03759,1.2146,Success
2628-KT071,14.339001,107.991996,CSG-KTKT35,14.33936,107.98691,0.6819,Success
2628-KT072,14.316171,107.98038,CSG-KTKT05,14.311783,107.989439,2.4359,Success
2628-KT073,14.666113,108.363624,N/A,N/A,N/A,N/A,No router in radius
2628-KT074,14.429441,108.121811,N/A,N/A,N/A,N/A,No router in radius
2628-KT075,14.835707,107.868719,N/A,N/A,N/A,N/A,No router in radius
2628-KT076,15.006322,107.751845,N/A,N/A,N/A,N/A,No router in radius
2628-KT077,15.177632,107.745768,N/A,N/A,N/A,N/A,No router in radius
2628-KT078,14.480902,108.320565,N/A,N/A,N/A,N/A,No router in radius
2628-KT079,14.898701,108.013389,N/A,N/A,N/A,N/A,No router in radius
2628-KT080,14.794264,107.859309,N/A,N/A,N/A,N/A,No router in radius
2628-KT081,15.086458,107.676845,N/A,N/A,N/A,N/A,No router in radius
2628-KT082,14.37992806,107.9975328,CSG-KTKT10,14.36515,108.00004,2.4205,Success
2628-KT083,14.38731818,108.0419799,N/A,N/A,N/A,N/A,No router in radius
2628-KT084,14.37372191,107.8768312,N/A,N/A,N/A,N/A,No router in radius
2628-KT085,14.384876,108.02825,CSG-KTKT50,14.37033,108.0201,2.4029000000000003,Success
2628-KT086,14.37088201,108.0658356,N/A,N/A,N/A,N/A,No router in radius
2628-KT087,14.37178,108.015296,CSG-KTKT50,14.37033,108.0201,0.7342000000000001,Success
2628-KT088,14.3566413,108.0572601,N/A,N/A,N/A,N/A,No router in radius
2628-KT089,14.4085993,107.9938179,CSG-KTKT38,14.39586,107.99482,2.9269000000000003,Success
2628-KT090,14.737555,108.241108,N/A,N/A,N/A,N/A,No router in radius
2628-KT091,14.534066,107.932324,CSG-KTDH06,14.53835,107.91962,3.2356,Success
2628-KT092,14.436712,107.943117,CSG-KTDH05,14.44153,107.95494,2.3056,Success
2628-KT093,14.588626,108.288128,N/A,N/A,N/A,N/A,No router in radius
2628-KT094,14.98729,108.2636533,N/A,N/A,N/A,N/A,No router in radius
2628-KT095,14.3783183,107.54634,N/A,N/A,N/A,N/A,No router in radius
2628-KT096,15.11424,107.80571,N/A,N/A,N/A,N/A,No router in radius
2628-PY151,13.315459,109.035514,N/A,N/A,N/A,N/A,No router in radius
2828-PY001,12.996186,109.32942,CSG-PYDH20,12.98856,109.33191,1.2222,Success
2828-PY002,13.29158863,109.2153969,CSG-VNPOST-TUYAN,13.306107,109.213861,1.8965,Success
2828-PY003,13.064548,109.26329,CSG-PYPH19,13.05061,109.27054,2.7382,Success
2828-PY004,13.66365289,109.1796357,N/A,N/A,N/A,N/A,No router in radius
2828-PY005,13.153518,109.28432,CSG-PYPY16,13.142799,109.281176,2.013,Success
2828-PY006,13.25931449,109.2271147,N/A,N/A,N/A,N/A,No router in radius
2828-PY007,13.43359366,109.1994567,N/A,N/A,N/A,N/A,No router in radius
2828-PY008,13.49259354,109.1788546,N/A,N/A,N/A,N/A,No router in radius
2828-PY009,13.57797271,109.1919473,N/A,N/A,N/A,N/A,No router in radius
2828-PY010,13.101713,109.290965,CSG-PYPY67,13.096668,109.292926,1.5201,Success
2828-PY011,13.415376,109.098041,CSG-PYDX04,13.39901,109.1053,2.2096999999999998,Success
2828-PY012,12.975575,109.012757,N/A,N/A,N/A,N/A,No router in radius
2828-PY013,13.115925,108.81607,N/A,N/A,N/A,N/A,No router in radius
2828-PY015,13.50036299,109.0259581,N/A,N/A,N/A,N/A,No router in radius
2828-PY016,13.46221,109.216823,N/A,N/A,N/A,N/A,No router in radius
2828-PY017,13.122965,109.263612,CSG-PYPY60,13.131223,109.276418,2.0366,Success
2828-PY018,13.049448,109.344709,N/A,N/A,N/A,N/A,No router in radius
2828-PY019,13.385441,109.106139,CSG-PYDX01,13.37768,109.104,1.1225999999999998,Success
2828-PY020,12.965768,108.741307,N/A,N/A,N/A,N/A,No router in radius
2828-PY021,13.010459,109.265803,N/A,N/A,N/A,N/A,No router in radius
2828-PY022,13.473742,109.039418,N/A,N/A,N/A,N/A,No router in radius
2828-PY023,13.093295,109.313303,CSG-PYPY04,13.09618,109.31538,0.6581,Success
2828-PY024,13.103086,109.298537,CSG-PYPY21,13.09974,109.30299,0.807,Success
2828-PY026,13.119322,109.286285,CSG-PYPY39,13.11368,109.291289,0.9421,Success
2828-PY027,13.095217,109.313015,CSG-PYPY04,13.09618,109.31538,0.3418,Success
2828-PY030,13.056156,109.277702,CSG-PYPH19,13.05061,109.27054,1.2166,Success
2828-PY032,12.965054,109.361782,N/A,N/A,N/A,N/A,No router in radius
2828-PY033,12.994301,109.321101,CSG-PYDH08,12.996152,109.310305,2.1595999999999997,Success
2828-PY034,13.058055,109.323393,CSG-PYPY09,13.06397,109.32752,0.9362999999999999,Success
2828-PY035,13.266589,109.309565,N/A,N/A,N/A,N/A,No router in radius
2828-PY036,13.097258,109.32111,CSG-PYPY20,13.09354,109.32055,0.6696,Success
2828-PY037,13.090986,109.321786,CSG-PYPY06,13.089429,109.318326,0.4593,Success
2828-PY038,13.095063,109.318838,CSG-PYPY20,13.09354,109.32055,0.3015,Success
2828-PY039,13.311033,109.199075,CSG-VNPOST-TUYAN,13.306107,109.213861,1.8212000000000002,Success
2828-PY041,13.16729,109.28874,CSG-PYPY38,13.163281,109.29197,0.8265,Success
2828-PY042,13.24757796,109.2339229,N/A,N/A,N/A,N/A,No router in radius
2828-PY043,13.117312,109.305479,CSG-PYPY40,13.120221,109.301418,1.1327,Success
2828-PY044,13.40459505,109.1963032,N/A,N/A,N/A,N/A,No router in radius
2828-PY045,13.51907647,109.1848346,N/A,N/A,N/A,N/A,No router in radius
2828-PY046,13.54731143,109.1806799,N/A,N/A,N/A,N/A,No router in radius
2828-PY047,13.088008,109.31157,CSG-PYPY32,13.08665,109.31354,0.37739999999999996,Success
2828-PY048,13.085325,109.309161,CSG-PYPY32,13.08665,109.31354,0.5368999999999999,Success
2828-PY049,13.087803,109.300159,CSG-PYPY49,13.0867,109.3027,0.42310000000000003,Success
2828-PY050,13.086341,109.297027,CSG-PYPY58,13.08827,109.2951,0.3758,Success
2828-PY051,13.096618,109.289876,CSG-PYPY67,13.096668,109.292926,0.9267000000000001,Success
2828-PY052,13.10576,109.282571,CSG-PYPY66,13.11446,109.28271,2.0253,Success
2828-PY053,13.105611,109.268756,CSG-PYPY66,13.11446,109.28271,3.4867,Success
2828-PY054,13.119131,109.281687,CSG-PYPY66,13.11446,109.28271,1.1459000000000001,Success
2828-PY055,13.127745,109.278018,CSG-PYPY60,13.131223,109.276418,0.43960000000000005,Success
2828-PY056,13.108329,109.293262,CSG-PYPY39,13.11368,109.291289,0.692,Success
2828-PY057,13.101531,109.306786,CSG-PYPY21,13.09974,109.30299,0.9891,Success
2828-PY059,13.087008,109.315877,CSG-PYPY06,13.089429,109.318326,0.43760000000000004,Success
2828-PY060,13.113907,109.306882,CSG-PYPY40,13.120221,109.301418,0.9561000000000001,Success
2828-PY063,13.06312,109.338382,CSG-PYPY09,13.06397,109.32752,1.3969,Success
2828-PY064,13.064392,109.333168,CSG-PYPY09,13.06397,109.32752,0.7196,Success
2828-PY065,13.051791,109.331728,CSG-PYPY13,13.050911,109.324931,1.151,Success
2828-PY066,13.050082,109.301229,CSG-PYPY33,13.03959,109.31059,2.1381,Success
2828-PY067,13.056003,109.332587,CSG-PYPY09,13.06397,109.32752,1.3987,Success
2828-PY068,13.062052,109.322257,CSG-PYPY09,13.06397,109.32752,0.7535,Success
2828-PY069,13.09543,109.296198,CSG-PYPY59,13.092917,109.299971,0.6384,Success
2828-PY070,13.084279,109.30094,CSG-PYPY10,13.08537,109.29911,0.3072,Success
2828-PY071,13.062766,109.28336,CSG-PYPH19,13.05061,109.27054,2.4165,Success
2828-PY072,13.060303,109.267799,CSG-PYPH19,13.05061,109.27054,2.0681,Success
2828-PY073,13.065757,109.254211,CSG-PYPH18,13.079425,109.259634,2.3409,Success
2828-PY074,13.075432,109.237551,CSG-PYPH12,13.08322,109.24213,1.3402,Success
2828-PY075,13.065517,109.232787,CSG-PYPH02,13.056406,109.245334,3.3214,Success
2828-PY076,13.030342,109.217368,CSG-PYPH08,13.024902,109.219833,1.3660999999999999,Success
2828-PY077,13.047168,109.241782,CSG-PYPH02,13.056406,109.245334,2.4812,Success
2828-PY078,13.091585,109.236003,CSG-PYPH12,13.08322,109.24213,1.9706,Success
2828-PY079,13.467708,108.923772,N/A,N/A,N/A,N/A,No router in radius
2828-PY080,13.37264,108.970812,N/A,N/A,N/A,N/A,No router in radius
2828-PY081,13.356525,109.0048,N/A,N/A,N/A,N/A,No router in radius
2828-PY082,13.294379,109.074813,CSG-PYDX03,13.296879,109.064711,2.0144,Success
2828-PY083,13.310404,109.074706,CSG-PYDX23,13.323464,109.078436,1.8369000000000002,Success
2828-PY084,12.952672,109.351462,CSG-PYDH12,12.94611,109.33923,3.9189000000000003,Success
2828-PY085,12.97201,109.337736,CSG-PYDH19,12.97522,109.32653,1.797,Success
2828-PY086,12.991928,109.288299,CSG-PYDH10,12.98791,109.27635,2.4611,Success
2828-PY087,13.025236,109.289965,CSG-PYDH21,13.01241,109.29165,1.6943,Success
2828-PY089,13.005167,109.356196,CSG-PYDH30,12.99888,109.36395,1.4033,Success
2828-PY090,13.01102,109.368207,CSG-PYDH30,12.99888,109.36395,4.4706,Success
2828-PY091,12.996077,109.381271,CSG-PYDH24,13.00134,109.37525,1.2879,Success
2828-PY092,12.979303,109.391037,CSG-PYDH14,12.982067,109.377578,2.9374000000000002,Success
2828-PY093,12.967367,109.400873,CSG-PYDH17,12.95934,109.40238,1.7812000000000001,Success
2828-PY095,13.054677,109.330113,CSG-PYPY09,13.06397,109.32752,1.496,Success
2828-PY096,12.968207,108.871739,N/A,N/A,N/A,N/A,No router in radius
2828-PY098,12.948313,108.961132,N/A,N/A,N/A,N/A,No router in radius
2828-PY099,12.981338,108.773539,N/A,N/A,N/A,N/A,No router in radius
2828-PY100,13.064912,108.950699,N/A,N/A,N/A,N/A,No router in radius
2828-PY101,12.983611,108.728026,N/A,N/A,N/A,N/A,No router in radius
2828-PY102,12.992294,108.938113,N/A,N/A,N/A,N/A,No router in radius
2828-PY103,12.988941,109.061282,N/A,N/A,N/A,N/A,No router in radius
2828-PY104,12.990535,109.094135,CSG-VNPOST-SONTHANH,12.98364,109.09595,0.9128,Success
2828-PY105,12.946402,109.03703,N/A,N/A,N/A,N/A,No router in radius
2828-PY106,12.931407,109.20647,N/A,N/A,N/A,N/A,No router in radius
2828-PY107,12.923426,109.226306,N/A,N/A,N/A,N/A,No router in radius
2828-PY108,12.929615,109.261795,CSG-PYTH03,12.93147,109.24409,2.4655,Success
2828-PY109,12.956666,109.254968,CSG-PYTH05,12.96802,109.24548,2.2851999999999997,Success
2828-PY111,13.109305,108.771735,N/A,N/A,N/A,N/A,No router in radius
2828-PY112,13.093261,108.916619,N/A,N/A,N/A,N/A,No router in radius
2828-PY113,13.190301,108.985163,N/A,N/A,N/A,N/A,No router in radius
2828-PY116,13.064789,108.987005,CSG-PYSA16,13.0624,108.9708,2.5845,Success
2828-PY117,13.061807,109.04698,N/A,N/A,N/A,N/A,No router in radius
2828-PY118,13.18388,109.123054,CSG-PYSA13,13.197147,109.111128,2.0108,Success
2828-PY119,13.034361,109.038123,N/A,N/A,N/A,N/A,No router in radius
2828-PY121,13.256474,109.171686,N/A,N/A,N/A,N/A,No router in radius
2828-PY122,13.341814,109.268209,CSG-PYTA13,13.35157,109.27426,1.7534,Success
2828-PY123,13.338558,109.288082,CSG-PYTA29,13.33243,109.279147,1.3682,Success
2828-PY124,13.475843,109.273347,N/A,N/A,N/A,N/A,No router in radius
2828-PY125,13.578184,109.230638,N/A,N/A,N/A,N/A,No router in radius
2828-PY126,13.06831738,109.3154031,CSG-PYPY42,13.07732,109.30346,2.6047,Success
2828-PY127,13.32169958,109.0611837,CSG-PYDX23,13.323464,109.078436,8.7975,Success
2828-PY128,13.06553971,109.0608958,N/A,N/A,N/A,N/A,No router in radius
2828-PY129,13.17368389,109.208672,N/A,N/A,N/A,N/A,No router in radius
2828-PY130,13.05807286,109.3321302,CSG-PYPY09,13.06397,109.32752,0.947,Success
2828-PY131,13.11261226,109.2642611,N/A,N/A,N/A,N/A,No router in radius
2828-PY132,12.88343808,109.3916569,N/A,N/A,N/A,N/A,No router in radius
2828-PY133,13.508223,109.045978,N/A,N/A,N/A,N/A,No router in radius
2828-PY134,13.02499075,108.9238609,N/A,N/A,N/A,N/A,No router in radius
2828-PY135,13.22533976,109.2498135,N/A,N/A,N/A,N/A,No router in radius
2828-PY136,12.94766568,109.3882349,N/A,N/A,N/A,N/A,No router in radius
2828-PY137,13.2988423,109.0445717,N/A,N/A,N/A,N/A,No router in radius
2828-PY138,13.33597044,109.0832079,CSG-PYDX23,13.323464,109.078436,1.5603,Success
2828-PY139,13.05501999,109.086661,N/A,N/A,N/A,N/A,No router in radius
2828-PY140,12.987025,109.186914,N/A,N/A,N/A,N/A,No router in radius
2828-PY141,12.995897,109.186599,N/A,N/A,N/A,N/A,No router in radius
2828-PY142,12.859311,109.402153,N/A,N/A,N/A,N/A,No router in radius
2828-PY144,13.105094,109.294722,CSG-PYPY39,13.11368,109.291289,1.1774,Success
2828-PY145,13.317487,109.258323,N/A,N/A,N/A,N/A,No router in radius
2828-PY146,13.111571,109.30375,CSG-PYPY68,13.10766,109.30158,1.1405,Success
2828-PY148,12.992337,109.338235,CSG-PYDH20,12.98856,109.33191,1.5575,Success
2828-PY149,13.310165,109.225384,CSG-PYTA06,13.31995,109.21291,3.1183,Success
2828-PY150,13.344911,109.222516,N/A,N/A,N/A,N/A,No router in radius
2628-QA001,15.877207,108.320242,CSG-QAHA05,15.88142,108.32143,0.6401,Success
2628-QA003,15.877169,108.328611,CSG-QAHA27,15.881811,108.327432,0.6782,Success
2628-QA004,15.60882,107.846643,N/A,N/A,N/A,N/A,No router in radius
2628-QA005,15.72652,107.804503,N/A,N/A,N/A,N/A,No router in radius
2628-QA006,15.63412183,107.8336676,N/A,N/A,N/A,N/A,No router in radius
2628-QA007,15.7374,108.35621,CSG-QATB43,15.74392,108.3542,0.9609,Success
2628-QA008,15.575039,107.831439,N/A,N/A,N/A,N/A,No router in radius
2628-QA010,15.877789,108.035186,N/A,N/A,N/A,N/A,No router in radius
2628-QA011,15.576966,108.481468,CSG-QATK18,15.57251,108.48333,0.7265,Success
2628-QA012,15.598036,108.14755,N/A,N/A,N/A,N/A,No router in radius
