Tuyến cáp                    , lat1       , lon1       , lat2       , lon2       , Desc,
QATK09-QANT04                ,15.57703,108.50975,15.58422,108.55311," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATK09-QANT04 - CSG # 6","52 km"""
QAPN26-QATK71                ,15.62196,108.43964,15.579387,108.473777," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QAPN26-QATK71 - CSG # 6","59 km"""
QATK43-QATK71                ,15.58715,108.47165,15.579387,108.473777," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue QATK43-QATK71 - CSG # 1","56 km"""
HUHUMA01-HUHU43              ,16.481683,107.555912,16.47151,107.55587," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUHU43 - CSG # 14","2 km"""
HUHU43-HUHU70                ,16.47151,107.55587,16.46085,107.55659," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU43-HUHU70 - CSG # 1","53 km"""
HUHU70-HUHA34                ,16.46085,107.55659,16.45156,107.5304," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU70-HUHA34 - CSG # 3","9 km"""
HUHUMA01-HUHU56              ,16.481683,107.555912,16.488139,107.559139," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUHU56 - CSG # 1","08 km"""
HUHU56-HUHU48                ,16.488139,107.559139,16.491722,107.53477," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU56-HUHU48 - CSG # 2","99 km"""
HUHU48-HUHA35                ,16.491722,107.53477,16.48894,107.52013," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU48-HUHA35 - CSG # 2","32 km"""
HUHUMA01-HUHU67              ,16.481683,107.555912,16.49046,107.57188," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUHU67 - CSG # 16","9 km"""
HUHU67-HUHA06                ,16.49046,107.57188,16.52375,107.57096," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU67-HUHA06 - CSG # 4","83 km"""
HUHUMA01-HUPV34              ,16.481683,107.555912,16.484,107.59832," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUPV34 - CSG # 9","3 km"""
HUHU58-HUHU94                ,16.476861,107.597694,16.47032,107.59989," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU58-HUHU94 - CSG # 1","8 km"""
HUHU94-HUHU1K                ,16.47032,107.59989,16.462433,107.59441," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU94-HUHU1K - CSG # 2","12 km"""
HUHUMA01-HUHU60              ,16.481683,107.555912,16.47517,107.5619," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUHU60 - CSG # 13","5 km"""
HUHU60-HUHU88                ,16.47517,107.5619,16.46525,107.56901," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU60-HUHU88 - CSG # 2","43 km"""
HUHU88-HUHU89                ,16.46525,107.56901,16.45382,107.57707," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU88-HUHU89 - CSG # 3","22 km"""
HUHU89-HUHU53                ,16.45382,107.57707,16.45711,107.585419," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU89-HUHU53 - CSG # 2","48 km"""
HUHU53-HUHU17                ,16.45711,107.585419,16.460556,107.588222," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU53-HUHU17 - CSG # 0","9 km"""
HUHU17-HUHU1K                ,16.460556,107.588222,16.462433,107.59441," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU17-HUHU1K - CSG # 1","26 km"""
HUHUMA01-HUHU65              ,16.481683,107.555912,16.491191,107.588892," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUHU65 - CSG # 13","7 km"""
HUHU65-HUHU21                ,16.491191,107.588892,16.48302,107.5866," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU65-HUHU21 - CSG # 1","11 km"""
HUHU21-HUHU64                ,16.48302,107.5866,16.47377,107.58811," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU21-HUHU64 - CSG # 1","92 km"""
HUHU64-HUHU1K                ,16.47377,107.58811,16.462433,107.59441," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU64-HUHU1K - CSG # 3","34 km"""
HUHUMA01-HUHU12              ,16.481683,107.555912,16.48497,107.56901," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUHU12 - CSG # 13","4 km"""
HUHU12-HUHU24                ,16.48497,107.56901,16.48647,107.57874," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU12-HUHU24 - CSG # 2","02 km"""
HUHU24-HUHU74                ,16.48647,107.57874,16.478354,107.580574," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU24-HUHU74 - CSG # 1","46 km"""
HUHU74-HUHU40                ,16.478354,107.580574,16.47323,107.58332," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU74-HUHU40 - CSG # 1","51 km"""
HUHU40-HUHU4A                ,16.47323,107.58332,16.46522,107.59521," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU40-HUHU4A - CSG # 1","74 km"""
HUHU4A-HUHU1K                ,16.46522,107.59521,16.462433,107.59441," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU4A-HUHU1K - CSG # 0","46 km"""
HUHA35-HUHA08                ,16.48894,107.52013,16.50409,107.51433," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA35-HUHA08 - CSG # 4","66 km"""
HUHA08-HUHA01                ,16.50409,107.51433,16.5252,107.47588," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA08-HUHA01 - CSG # 5","78 km"""
HUHA06-HUQD10                ,16.52375,107.57096,16.55901,107.52924," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA06-HUQD10 - CSG # 7","04 km"""
HUQD10-HUQD14                ,16.55901,107.52924,16.5873,107.5125," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUQD10-HUQD14 - CSG # 3","77 km"""
HUQD14-HUQD08                ,16.5873,107.5125,16.55725,107.48646," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUQD14-HUQD08 - CSG # 5","91 km"""
HUQD08-HUHA01                ,16.55725,107.48646,16.5252,107.47588," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUQD08-HUHA01 - CSG # 6","58 km"""
HUPV34-HUHT25                ,16.484,107.59832,16.476389,107.60625," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV34-HUHT25 - CSG # 2","73 km"""
HUHT25-HUHU58                ,16.476389,107.60625,16.476861,107.597694," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT25-HUHU58 - CSG # 1","5 km"""
HUHA01-HUHA21                ,16.5252,107.47588,16.49953,107.44453," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA01-HUHA21 - CSG # 8","92 km"""
HUHA21-HUHA04                ,16.49953,107.44453,16.50138,107.47243," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA21-HUHA04 - CSG # 5","96 km"""
HUHA04-HUHA09                ,16.50138,107.47243,16.48623,107.49847," ""03/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA04-HUHA09 - CSG # 5","37 km"""
BDANMA01-BDTP05              ,13.869726,109.127244,13.8558235,109.1331803," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDANMA01-BDTP05 - CSG # 1","98 km"""
BDANMA01-BDAN11              ,13.869726,109.127244,13.85612,109.05981, 04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDANMA01-BDAN11 - CSG # 9 km,
BDAN11-BDAN07                ,13.85612,109.05981,13.909714,109.018394," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN11-BDAN07 - CSG # 11","66 km"""
BDAN07-BDAN25                ,13.909714,109.018394,13.89415,109.08847," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN07-BDAN25 - CSG # 10","13 km"""
BDAN25-BDAN28                ,13.89415,109.08847,13.88265,109.10948," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN25-BDAN28 - CSG # 3","63 km"""
BDAN28-BDAN_ newsite6        ,13.88265,109.10948,13.91304,109.09734," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN28-BDAN_ newsite6 - CSG # 5","17 km"""
BDAN_ newsite6-BDAN02        ,13.91304,109.09734,13.9251,109.08839," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN_ newsite6-BDAN02 - CSG # 2","52 km"""
BDAN02-BDAN06                ,13.9251,109.08839,13.934847,109.144213," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN02-BDAN06 - CSG # 8","07 km"""
BDAN06-BDPC23                ,13.934847,109.144213,13.92076,109.21033," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN06-BDPC23 - CSG # 8","64 km"""
BDPC23-BDTP04                ,13.92076,109.21033,13.86549,109.18761," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC23-BDTP04 - CSG # 7","91 km"""
BDAN_ newsite6-BDAN26        ,13.91304,109.09734,13.94391,109.06499," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN_ newsite6-BDAN26 - CSG # 7","4 km"""
BDAN26-BDPC21                ,13.94391,109.06499,14.0209,108.98806," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDAN26-BDPC21 - CSG # 20","08 km"""
BDPC21-BDPC13                ,14.0209,108.98806,14.04194,109.01485," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC21-BDPC13 - CSG # 4","5 km"""
BDPC13-BDPC01                ,14.04194,109.01485,14.04745,109.04865," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC13-BDPC01 - CSG # 7","6 km"""
BDPC01-BDPC03                ,14.04745,109.04865,13.98828,109.05901," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC01-BDPC03 - CSG # 7","03 km"""
BDPC03-BDPC08                ,13.98828,109.05901,13.9814,109.0939," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC03-BDPC08 - CSG # 4","49 km"""
BDPC08-BDPC33                ,13.9814,109.0939,13.96764,109.11652," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC08-BDPC33 - CSG # 4","36 km"""
BDPC33-BDPC14                ,13.96764,109.11652,13.963173,109.18232," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC33-BDPC14 - CSG # 8","52 km"""
BDPC14-BDPC06                ,13.963173,109.18232,14.0124,109.241," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC14-BDPC06 - CSG # 17","5 km"""
BDPC06-BDTP04                ,14.0124,109.241,13.86549,109.18761," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue BDPC06-BDTP04 - CSG # 21","91 km"""
HUHUMA01-HUPV18              ,16.481683,107.555912,16.49246,107.60472," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUPV18 - CSG # 9","9 km"""
HUHUMA01-HUPV04              ,16.481683,107.555912,16.51095,107.60384," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUPV04 - CSG # 15","5 km"""
HUHUMA01-HUPV20              ,16.481683,107.555912,16.52614,107.70167," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUPV20 - CSG # 23","73 km"""
HUHUMA01-HUQD05              ,16.481683,107.555912,16.62839,107.43266," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHUMA01-HUQD05 - CSG # 30","6 km"""
HUHTMA01-HUHT27              ,16.41168,107.67333,16.41126,107.64041," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHTMA01-HUHT27 - CSG # 6","93 km"""
HUHU86-HUHT32                ,16.43848,107.59922,16.43964,107.614," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU86-HUHT32 - CSG # 2","4 km"""
HUHTMA01-HUHT24              ,16.41168,107.67333,16.3868299,107.6868061," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHTMA01-HUHT24 - CSG # 4","52 km"""
HUHTMA01-HUHT15              ,16.41168,107.67333,16.42381,107.6514," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHTMA01-HUHT15 - CSG # 3","41 km"""
HUHU99-HUHU79                ,16.45983,107.60544,16.46218,107.60086," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU99-HUHU79 - CSG # 0","57 km"""
HUHU79-HUHU1K                ,16.46218,107.60086,16.462433,107.59441," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU79-HUHU1K - CSG # 1","06 km"""
HUHT12-HUHU08                ,16.44264,107.62355,16.44969,107.60714," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT12-HUHU08 - CSG # 5","03 km"""
HUHU08-HUHU92                ,16.44969,107.60714,16.45792,107.59661," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU08-HUHU92 - CSG # 4","04 km"""
HUHU92-HUHU1K                ,16.45792,107.59661,16.462433,107.59441," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU92-HUHU1K - CSG # 3","02 km"""
HUHU49-HUHU06                ,16.435611,107.565278,16.447813,107.557794," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU49-HUHU06 - CSG # 1","93 km"""
HUHU06-HUHU69                ,16.447813,107.557794,16.44359,107.54018," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU06-HUHU69 - CSG # 2","91 km"""
HUHU69-HUHU1K                ,16.44359,107.54018,16.462433,107.59441, 04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU69-HUHU1K - CSG # 7 km,
HUHU34-HUHU27                ,16.44669,107.59563,16.441389,107.588556," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU34-HUHU27 - CSG # 1","31 km"""
HUHU27-HUHU35                ,16.441389,107.588556,16.443067,107.581723," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU27-HUHU35 - CSG # 1","52 km"""
HUHU35-HUHU96                ,16.443067,107.581723,16.44742,107.58385," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU35-HUHU96 - CSG # 1","41 km"""
HUHU96-HUHU82                ,16.44742,107.58385,16.45435,107.59201," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU96-HUHU82 - CSG # 0","97 km"""
HUHU82-HUHU1K                ,16.45435,107.59201,16.462433,107.59441," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHU82-HUHU1K - CSG # 1","05 km"""
HUPV18-HUPV08                ,16.49246,107.60472,16.49516,107.62916," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV18-HUPV08 - CSG # 3","34 km"""
HUPV08-HUPV09                ,16.49516,107.62916,16.48118,107.68446," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV08-HUPV09 - CSG # 7","95 km"""
HUPV09-HUPV27                ,16.48118,107.68446,16.45707,107.68002," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV09-HUPV27 - CSG # 4","65 km"""
HUPV27-HUHT19                ,16.45707,107.68002,16.44568,107.64968," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV27-HUHT19 - CSG # 5","88 km"""
HUHT19-HUHT32                ,16.44568,107.64968,16.43964,107.614," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT19-HUHT32 - CSG # 7","59 km"""
HUPV04-HUPV19                ,16.51095,107.60384,16.5376,107.59998," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV04-HUPV19 - CSG # 6","59 km"""
HUPV19-HUPV01                ,16.5376,107.59998,16.54695,107.63797," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV19-HUPV01 - CSG # 6","53 km"""
HUPV20-HUPV36                ,16.52614,107.70167,16.56283,107.64217," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV20-HUPV36 - CSG # 8","5 km"""
HUPV36-HUPV01                ,16.56283,107.64217,16.54695,107.63797," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUPV36-HUPV01 - CSG # 3","09 km"""
HUQD05-HUQD06                ,16.62839,107.43266,16.62734,107.51794," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUQD05-HUQD06 - CSG # 22","72 km"""
HUQD06-HUHA27                ,16.62734,107.51794,16.59592,107.57578," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUQD06-HUHA27 - CSG # 7","21 km"""
HUHA27-HUHA24                ,16.59592,107.57578,16.54452,107.57052," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA27-HUHA24 - CSG # 7","56 km"""
HUHA24-HUPV01                ,16.54452,107.57052,16.54695,107.63797," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA24-HUPV01 - CSG # 13","27 km"""
HUHT27-HUHA33                ,16.41126,107.64041,16.375989,107.564828," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT27-HUHA33 - CSG # 11","79 km"""
HUHA33-HUHU86                ,16.37601,107.56237,16.43848,107.59922," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHA33-HUHU86 - CSG # 12","06 km"""
HUHT24-HUHT28                ,16.3868299,107.6868061,16.39312,107.60934," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT24-HUHT28 - CSG # 10","67 km"""
HUHT28-HUHT21                ,16.39312,107.60934,16.42066,107.58053," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT28-HUHT21 - CSG # 8","13 km"""
HUHT21-HUHT32                ,16.42066,107.58053,16.43964,107.614," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT21-HUHT32 - CSG # 4","84 km"""
HUHT15-HUHT32                ,16.42381,107.6514,16.43964,107.614," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT15-HUHT32 - CSG # 5","63 km"""
HUHT32-HUHT18                ,16.43964,107.614,16.4562,107.62," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT32-HUHT18 - CSG # 3","08 km"""
HUHT18-HUHU99                ,16.4562,107.62,16.45983,107.60544," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT18-HUHU99 - CSG # 1","74 km"""
HUHT32-HUHT12                ,16.43964,107.614,16.44264,107.62355," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT32-HUHT12 - CSG # 4","33 km"""
HUHT32-HUHU49                ,16.43964,107.614,16.435611,107.565278," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT32-HUHU49 - CSG # 8","92 km"""
HUHT32-HUHU34                ,16.43964,107.614,16.44669,107.59563," ""04/2023/HĐDV/MOBIFONE-PITC - Cap thue HUHT32-HUHU34 - CSG # 3","37 km"""
VNPOST Lương An-QTTP08       ,16.81594,107.1106,16.88189,107.2065," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue VNPOST Lương An-QTTP08 - AGG # 25","7 km"""
QTTP08-QTHL25                ,16.88189,107.2065,16.68812,107.26891," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP08-QTHL25 - AGG # 37","96 km"""
QTHL25-QTQT09                ,16.68812,107.26891,16.73564,107.18719," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL25-QTQT09 - AGG # 15","17 km"""
QTQT09-QTDH14                ,16.73564,107.18719,16.79907,107.12945," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTQT09-QTDH14 - AGG # 11","65 km"""
QTTP08-QTTP24                ,16.88189,107.2065,16.86322,107.22362," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP08-QTTP24 - CSG # 3","95 km"""
QTTP24-QTTP27                ,16.86322,107.22362,16.82822,107.26846," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP24-QTTP27 - CSG # 6","82 km"""
QTTP27-QTHL20                ,16.82822,107.26846,16.798763,107.30465," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP27-QTHL20 - CSG # 4","37 km"""
QTHL20-QTHL22                ,16.798763,107.30465,16.77698,107.32986," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL20-QTHL22 - CSG # 5","39 km"""
QTHL22-QTHL10                ,16.77698,107.32986,16.72602,107.33658," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL22-QTHL10 - CSG # 8","9 km"""
QTHL10-QTHL25                ,16.72602,107.33658,16.68812,107.26891," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL10-QTHL25 - CSG # 10","1 km"""
QTHL25-QTHL03                ,16.68812,107.26891,16.70894,107.26223," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL25-QTHL03 - CSG # 3","05 km"""
QTHL03-QTHL17                ,16.70894,107.26223,16.7426,107.2784," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL03-QTHL17 - CSG # 6","43 km"""
QTHL17-QTTP05                ,16.7426,107.2784,16.77026,107.25003," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL17-QTTP05 - CSG # 5","92 km"""
QTTP05-QTHL19                ,16.77026,107.25003,16.75345,107.2156," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP05-QTHL19 - CSG # 10","95 km"""
QTHL19-QTQT09                ,16.75345,107.2156,16.73564,107.18719," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL19-QTQT09 - CSG # 5","64 km"""
QTHL25-QTHL06                ,16.68812,107.26891,16.66435,107.27957," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL25-QTHL06 - CSG # 3","31 km"""
QTHL06-QTHL14                ,16.66435,107.27957,16.70495,107.22144," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL06-QTHL14 - CSG # 8","11 km"""
QTHL14-QTHL24                ,16.70495,107.22144,16.72133,107.19433," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL14-QTHL24 - CSG # 4","88 km"""
QTHL24-QTHL12                ,16.72133,107.19433,16.7409,107.19352," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL24-QTHL12 - CSG # 2","63 km"""
QTHL12-QTQT09                ,16.7409,107.19352,16.73564,107.18719, 11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL12-QTQT09 - CSG # 1 km,
QTHL25-QTHL28                ,16.68812,107.26891,16.69882,107.26566," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL25-QTHL28 - CSG # 1","73 km"""
QTHL28-QTHL05                ,16.69882,107.26566,16.73364,107.20556," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL28-QTHL05 - CSG # 10","45 km"""
QTHL05-QTQT09                ,16.73364,107.20556,16.73564,107.18719," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTHL05-QTQT09 - CSG # 2","75 km"""
QTTP08-QTTP17                ,16.88189,107.2065,16.82937,107.16792," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP08-QTTP17 - CSG # 9","95 km"""
QTTP17-QTTP02                ,16.82937,107.16792,16.81,107.18161," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP17-QTTP02 - CSG # 3","92 km"""
QTTP02-QTTP21                ,16.81,107.18161,16.772,107.18918," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP02-QTTP21 - CSG # 4","67 km"""
QTTP21-QTQT09                ,16.772,107.18918,16.73564,107.18719," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP21-QTQT09 - CSG # 4","86 km"""
QTTP08-QTTP15                ,16.88189,107.2065,16.84789,107.19601," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP08-QTTP15 - CSG # 4","35 km"""
QTTP15-QTTP47                ,16.84789,107.19601,16.81954,107.17156," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP15-QTTP47 - CSG # 4","91 km"""
QTTP47-QTTP10                ,16.81954,107.17156,16.7875,107.18053," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP47-QTTP10 - CSG # 5","38 km"""
QTTP10-QTQT05                ,16.7875,107.18053,16.74284,107.1853," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP10-QTQT05 - CSG # 5","92 km"""
QTQT05-QTQT09                ,16.74284,107.1853,16.73564,107.18719," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTQT05-QTQT09 - CSG # 0","4 km"""
QTTP08-QTTP19                ,16.88189,107.2065,16.82803,107.21489," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP08-QTTP19 - CSG # 10","35 km"""
QTTP19-QTTP48                ,16.82803,107.21489,16.79406,107.2448," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP19-QTTP48 - CSG # 5","2 km"""
QTTP48-QTQT06                ,16.79406,107.2448,16.756179,107.195775," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTTP48-QTQT06 - CSG # 8","88 km"""
QTQT06-QTQT09                ,16.756179,107.195775,16.73564,107.18719," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTQT06-QTQT09 - CSG # 2","67 km"""
QTQT09-QTQT03                ,16.73564,107.18719,16.74744,107.17837," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTQT09-QTQT03 - CSG # 1","46 km"""
QTQT03-QTQT09                ,16.74744,107.17837,16.73564,107.18719," ""11/2024/HĐDV/MOBIFONE-CMC - Cap thue QTQT03-QTQT09 - CSG # 1","46 km"""
QNQN02-QNST02                ,15.121807,108.768932,15.20067,108.79055," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNST02 - AGG # 13","42 km"""
QNST02-QNBS23                ,15.20067,108.79055,15.30476,108.75588," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNBS23 - AGG # 14","21 km"""
QNBS23-QNBS26                ,15.30476,108.75588,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS23-QNBS26 - AGG # 10","79 km"""
QNBS26-QNQN2J                ,15.30152,108.82293,15.132932,108.795251," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS26-QNQN2J - AGG # 31","22 km"""
QNQN02-QNST02                ,15.121807,108.768932,15.20067,108.79055," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNST02 - AGG # 13","42 km"""
QNST02-QNBS26                ,15.20067,108.79055,15.30152,108.82293," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNST02-QNBS26 - AGG # 16","59 km"""
QNBS26-QNQN78                ,15.30152,108.82293,15.187291,108.885475," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNBS26-QNQN78 - AGG # 26","33 km"""
QNQN78-QNQN2J                ,15.187291,108.885475,15.132932,108.795251," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN78-QNQN2J - AGG # 14","03 km"""
QNQN02-QNNH21                ,15.121807,108.768932,15.04501,108.78833," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNQN02-QNNH21 - AGG # 11","61 km"""
QNNH21-QNMD25                ,15.04501,108.78833,14.95053,108.88331," ""10/2024/HĐDV/MOBIFONE-CMC - Cap thue QNNH21-QNMD25 - AGG # 20","3 km"""
