Name,lat1,lon1,lat2,lon2,Desc
DGGN11-Công an tỉnh Lâm Đồng - Trụ sở 2,12.02508,107.740281,12.02358,107.686,FO thuê#VNPT#DGGN11-DGGN03
DGDL44-Đồn CA KCN Nhân Cơ,11.97153,107.576873,11.975583,107.58175,FO thuê#PITC#DGDL44-DGDL05
DGDL15-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,11.96196,107.51798,12.007167,107.512917,FO thuê#PITC#DGDL15-DGDL37
DGDL18-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,11.95198,107.47943,12.007167,107.512917,FO thuê#PITC#DGDL18-DGDL37
DG_DWDM_DKGGNA-Công an Xã Nhân Cơ,12.002537,107.692318,11.981056,107.588278,FO thuê#PITC#DG_DWDM_DKGGNA-DGDL19
DGDL09-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,11.9923505,107.5449604,12.007167,107.512917,FO thuê#PITC#DGDL09-DGDL37
DG_DWDM_DKGGNA-Phòng PK02 - Tổ địa bàn số 2,12.002537,107.692318,11.982665,107.655628,FO thuê#PITC#DG_DWDM_DKGGNA-DGGN07
DGDL16-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,12.011,107.526913,12.007167,107.512917,FO thuê#PITC#DGDL16-DGDL37
DGDL32-Công an xã Quảng Tín,11.876657,107.41516,11.912556,107.398806,FO thuê#PITC#DGDL32-DGDL07
DGDL22-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,11.933483,107.433466,12.007167,107.512917,FO thuê#PITC#DGDL22-DGDL37
22DG033-Công an phường Đông Gia Nghĩa,11.957161,107.728086,11.959972,107.728583,FO thuê#PITC#22DG033-DGGN06
DGGN01-Công an tỉnh Lâm Đồng - Trụ sở 2,11.99045,107.67281,12.02358,107.686,FO DT#MBF#DGGN01-DGGN03
Công an tỉnh Lâm Đồng - Trụ sở 2-DGGN01,12.02358,107.686,11.99045,107.67281,FO DT#MBF#DGGN03-DGGN01
Công an tỉnh Lâm Đồng - Trụ sở 2-DG_DWDM_DKGGNA,12.02358,107.686,12.002537,107.692318,FO DT#MBF#DGGN03-DG_DWDM_DKGGNA
DGGN01-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,11.99045,107.67281,12.007167,107.512917,FO DT#MBF#DGGN01-DGDL37
Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp-Công an tỉnh Lâm Đồng - Trụ sở 2,12.007167,107.512917,12.02358,107.686,FO DT#MBF#DGDL37-DGGN03
Công an phường Đông Gia Nghĩa-DGGN17,11.959972,107.728583,11.936601,107.748135,FO DT#MBF#DGGN06-DGGN17
DGGN01-Công an phường Nam Gia Nghĩa,11.99045,107.67281,12.000556,107.676333,FO DT#MBF#DGGN01-DGGN08
Công an phường Nam Gia Nghĩa-DGGN04,12.000556,107.676333,12.015477,107.685062,FO DT#MBF#DGGN08-DGGN04
Công an phường Bắc Gia Nghĩa-DGGN02,12.009,107.694556,11.998121,107.703326,FO DT#MBF#DGGN15-DGGN02
DG_DWDM_DKGGNA-Công an tỉnh Lâm Đồng - Trụ sở 2,12.002537,107.692318,12.02358,107.686,FO DT#MBF#DG_DWDM_DKGGNA-DGGN03
DGGN22-Công an phường Đông Gia Nghĩa,11.951412,107.702772,11.959972,107.728583,FO DT#MBF#DGGN22-DGGN06
DGGN20-Công an tỉnh Lâm Đồng - Trụ sở 2,11.983769,107.698118,12.02358,107.686,FO DT#MBF#DGGN20-DGGN03
DGGN04-Công an phường Bắc Gia Nghĩa,12.015477,107.685062,12.009,107.694556,FO DT#MBF#DGGN04-DGGN15
DGGN25-Công an tỉnh Lâm Đồng - Trụ sở 2,11.99761,107.69206,12.02358,107.686,FO DT#MBF#DGGN25-DGGN03
DGDM24-Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ),12.454767,107.636802,12.447389,107.621694,FO DT#MBF#DGDM24-DGDM29
Cơ sở cai nghiện Ma Túy số 4 tỉnh Lâm Đồng-DGTD18,12.095351,107.481352,12.070514,107.475581,FO DT#MBF#DGTD05-DGTD18
Đội CSGT Đường bộ số 4 - II (trụ sở công an thị trấn đức an)-DGDS49,12.254917,107.608667,12.25274,107.61461,FO DT#MBF#DGDS02-DGDS49
DGDL01-Trụ sở Công an xã Kiến Đức là trụ sở CAH Đắk R'Lấp (cũ) - TTCMKV Đắk R'Lấp,11.996668,107.511879,12.007167,107.512917,FO DT#MBF#DGDL01-DGDL37
DGGN27-Phòng PK02 - Tổ địa bàn số 2,11.99786,107.64402,11.982665,107.655628,FO DT#MBF#DGGN27-DGGN07
21DG017-Công an phường Đông Gia Nghĩa,11.977921,107.756718,11.959972,107.728583,FO DT#MBF#21DG017-DGGN06
21DG019-Đội CSGT Đường bộ số 4 - II (trụ sở công an thị trấn đức an),12.237114,107.627,12.254917,107.608667,FO DT#MBF#21DG019-DGDS02
22DG011-Công an xã Đắk Sắk,12.431011,107.659395,12.428417,107.668556,FO DT#MBF#22DG011-DGDM22
DGTD01-Cơ sở cai nghiện Ma Túy số 4 tỉnh Lâm Đồng,12.131795,107.470936,12.095351,107.481352,FO DT#MBF#DGTD01-DGTD05
DGTD18-Công an xã Quảng Tân,12.070514,107.475581,12.044639,107.490278,FO DT#MBF#DGTD18-DGTD11
DGTD12-Công an xã Quảng Tân,12.02781,107.4767657,12.044639,107.490278,FO DT#MBF#DGTD12-DGTD11
DGDG12-Công an xã Quảng Khê,11.896695,107.794858,11.911861,107.791278,FO DT#MBF#DGDG12-DGDG04
DGDG11-Công an xã Quảng Khê,11.907082,107.81754,11.911861,107.791278,FO DT#MBF#DGDG11-DGDG04
DGDM24-Công an xã Đức Lập (Trụ sở 2 CAH Đắk Mil cũ),12.454767,107.636802,12.447389,107.621694,FO DT#MBF#DGDM24-DGDM29
Ngọc Hồi-Sa Thầy,14.72453,107.6878,14.39803,107.7961,FO thuê#VNPT#KTNH01-KTST_newsite1
Kon Đào-KTDT17,14.69842,107.8363,14.7280737,107.7528482,FO thuê#VNPT#KTDT04-KTDT17
Ngọc Hồi-KTNH12,14.72453,107.6878,14.69709,107.66606,FO thuê#VNPT#KTNH01-KTNH12
Sa Thầy-KTST14,14.39803,107.7961,14.40478,107.81391,FO thuê#VNPT#KTST_newsite1-KTST14
TT2 Kon Tum-KTDH09,14.353,108.0079,14.518508,107.946291,FO thuê#VNPT#KTKT19-KTDH09
Đăk Ui-Đăk Mar,14.53098,107.9402,14.54562,107.92,FO thuê#VNPT#KTDH15-KTDH06
Đăk Mar-KTDH22,14.54562,107.92,14.5199,107.91507,FO thuê#VNPT#KTDH06-KTDH22
Đăk Hà-KTDH04,14.49126,107.9251,14.46181,107.91134,FO thuê#VNPT#KTDH01-KTDH04
Đăk Hà-PC11,14.49126,107.9251,14.48789,107.9599,FO thuê#VNPT#KTDH01-KTDH18
PC11-KTDH08,14.48789,107.9599,14.50654,108.00968,FO thuê#VNPT#KTDH18-KTDH08
Kon Đào-KTDT19,14.69842,107.8363,14.69485,107.83867,FO thuê#VNPT#KTDT04-KTDT19
Ngọc Hồi-KTNH10,14.72453,107.6878,14.6869118,107.6878178,FO thuê#VNPT#KTNH01-KTNH10
KTDH _newsite1-Ngọc Hồi,14.49433,107.92508,14.72453,107.6878,FO thuê#VNPT#KTDH _newsite1-KTNH01
KTNH13-Ngọc Hồi,14.7059,107.69823,14.72453,107.6878,FO thuê#VNPT#KTNH13-KTNH01
KTDH01 (KTDH_newsite1)-Kon Đào,14.49433,107.92508,14.69842,107.8363,FO thuê#VNPT#KTDH01 (KTDH_newsite1)-KTDT04
KTNH17-Ngọc Hồi,14.7320628,107.6928822,14.72453,107.6878,FO thuê#VNPT#KTNH17-KTNH01
KTNH08-Ngọc Hồi,14.6871,107.7168,14.72453,107.6878,FO thuê#VNPT#KTNH08-KTNH01
KTKT75-Đăk BLa,14.30219,107.99275,14.30277,107.9937,FO thuê#VNPT#KTKT75-KTKT05
KTKT81-Đăk BLa,14.3195,107.98656,14.30277,107.9937,FO thuê#VNPT#KTKT81-KTKT05
KTKT90-PC07,14.36893,107.99563,14.36348,107.9988,FO thuê#VNPT#KTKT90-KTKT10
KTKT91-PC08,14.36803,108.00502,14.36945,108.0085,FO thuê#VNPT#KTKT91-KTKT30
KTKT56-PK02/PX03,14.38025,108.0317,14.37695,108.0199,FO thuê#VNPT#KTKT56-KTKT50
KTDH09-Đăk Ui,14.518508,107.946291,14.53098,107.9402,FO thuê#VNPT#KTDH09-KTDH15
Đăk Ui-Đăk Mar,14.53098,107.9402,14.54562,107.92,FO thuê#VNPT#KTDH15-KTDH06
KTDH22-Đăk Hà,14.5199,107.91507,14.49126,107.9251,FO thuê#VNPT#KTDH22-KTDH01
Đăk Hà-PC11,14.49126,107.9251,14.48789,107.9599,FO thuê#VNPT#KTDH01-KTDH18
KTDH08-TT2 Kon Tum,14.50654,108.00968,14.353,108.0079,FO thuê#VNPT#KTDH08-KTKT19
KTKT18-PC08,14.36003,108.00946,16.00757,108.2176,FO thuê#VNPT#KTKT18-KTKT30
KTKT02-PC07,14.37239,108.00749,16.81325,107.0887,FO thuê#VNPT#KTKT02-KTKT10
KTKT49-PC07,14.36116,107.9987485,16.81325,107.0887,FO thuê#VNPT#KTKT49-KTKT10
KTKT09-Ngọk Bay,14.35694,107.99499,14.35821,107.9793,FO thuê#VNPT#KTKT09-KTKT39
KTKT14-Ngọk Bay,14.35791,107.97344,14.35821,107.9793,FO thuê#VNPT#KTKT14-KTKT39
"KTKT31-Khối CS (PC01, PC02, PC03, PC04)",14.36494,107.99072,14.38014,107.9868,FO thuê#VNPT#KTKT31-KTKT33
KTKT26-PH10,14.34501,108.01521,14.35304,108.0101,FO thuê#VNPT#KTKT26-KTKT57
KTKT72-PK02/PX03,14.3777013,108.0211741,14.37695,108.0199,FO thuê#VNPT#KTKT72-KTKT50
KTKT27-Ia Chim,14.27736,107.92882,14.314,107.925,FO thuê#VNPT#KTKT27-KTKT11
KTDT10-Kon Đào,14.71612,107.79311,14.69842,107.8363,FO thuê#VNPT#KTDT10-KTDT04
KTST20-Sa Thầy,14.39325,107.8091,14.39803,107.7961,FO thuê#VNPT#KTST20-KTST_newsite1
KTST05-Sa Thầy,14.38093,107.80149,14.39803,107.7961,FO thuê#VNPT#KTST05-KTST_newsite1
KTST04-Sa Thầy,14.40839,107.76738,14.39803,107.7961,FO thuê#VNPT#KTST04-KTST_newsite1
VNPOST Kon Tum-TT2 Kon Tum,14.35357,108.00216,14.353,108.0079,FO DT#MBF#VNPOST Kon Tum-KTKT19
TT2 Kon Tum-PK02/PX03,14.353,108.0079,14.37695,108.0199,FO DT#MBF#KTKT19-KTKT50
"KTKT51-Khối CS (PC01, PC02, PC03, PC04)",14.380341,107.97553,14.38014,107.9868,FO DT#MBF#KTKT51-KTKT33
VNPOST Kon Tum-PA06,14.35357,108.00216,14.35611,108.003,FO DT#MBF#VNPOST Kon Tum-KTKT44
PA06-PC07,14.35611,108.003,14.36348,107.9988,FO DT#MBF#KTKT44-KTKT10
PC07-PC08,14.36348,107.9988,14.36945,108.0085,FO DT#MBF#KTKT10-KTKT30
PC08-TT2 Kon Tum,14.36945,108.0085,14.353,108.0079,FO DT#MBF#KTKT30-KTKT19
KTKT29-Ngọk Bay,14.37494,107.9586,14.35821,107.9793,FO DT#MBF#KTKT29-KTKT39
VNPOST Kon Tum-PA05/PC10/PX05/PX06,14.35357,108.00216,14.34967,108.0075,FO DT#MBF#VNPOST Kon Tum-KTKT48
KTKT60-TT2 Kon Tum,14.35019,108.02217,14.353,108.0079,FO DT#MBF#KTKT60-KTKT19
KTKT66-PH10,14.33481,107.9959,14.35304,108.0101,FO DT#MBF#KTKT66-KTKT57
PH10-TT2 Kon Tum,14.35304,108.0101,14.353,108.0079,FO DT#MBF#KTKT57-KTKT19
KTKT35-Ia Chim,14.33936,107.98691,14.314,107.925,FO DT#MBF#KTKT35-KTKT11
Ia Chim-Đăk BLa,14.314,107.925,14.30277,107.9937,FO DT#MBF#KTKT11-KTKT05
KTKT37-TT2 Kon Tum,14.34399,108.03759,14.353,108.0079,FO DT#MBF#KTKT37-KTKT19
KTKT45-TT2 Kon Tum,14.32868,107.99419,14.353,108.0079,FO DT#MBF#KTKT45-KTKT19
KTDH25-Đăk Mar,14.5609769,107.9221856,14.54562,107.92,FO DT#MBF#KTDH25-KTDH06
KTDH23-Đăk Mar,14.5383,107.89056,14.54562,107.92,FO DT#MBF#KTDH23-KTDH06
KTDH41-Đăk Ui,14.54931,107.97935,14.53098,107.9402,FO DT#MBF#KTDH41-KTDH15
KTKT62-Ia Chim,14.30913,107.90777,14.314,107.925,FO DT#MBF#KTKT62-KTKT11
KTKT86-TT2 Kon Tum,14.36532,108.0237,14.353,108.0079,FO DT#MBF#KTKT86-KTKT19
KTKT06-PA05/PC10/PX05/PX06,14.346196,108.002538,14.34967,108.0075,FO DT#MBF#KTKT06-KTKT48
KTKT46-PH10,14.34228,108.01003,14.35304,108.0101,FO DT#MBF#KTKT46-KTKT57
KTKT98-TT2 Kon Tum,14.35688,108.01431,14.353,108.0079,FO DT#MBF#KTKT98-KTKT19
KTNH14-Ngọc Hồi,14.7142937,107.690928,14.72453,107.6878,FO DT#MBF#KTNH14-KTNH01
"22KT020-Khối CS (PC01, PC02, PC03, PC04)",14.377198,107.989602,14.38014,107.9868,FO DT#MBF#22KT020-KTKT33
21KT024-PH10,#N/A,#N/A,14.35304,108.0101,FO DT#MBF#21KT024-KTKT57
22KT002-PC11,14.51086,107.98543,15.55858,108.45,FO DT#MBF#22KT002-KTDH18
22KT023-Kon Đào,14.72112,107.80965,14.69842,107.8363,FO DT#MBF#22KT023-KTDT04
CAT-PA05/PC10/PX05/PX06,14.353,108.0079,14.34967,108.0075,FO DT#MBF#CAT-KTKT48
TT1 Quảng Ngãi-Nghĩa hành,15.121,108.79205,15.04397,108.77664,FO thuê#CMC#QNQN02-QNNH21
TT1 Quảng Ngãi-Sơn Tịnh,15.121,108.79205,15.15466,108.7366,FO thuê#CMC#QNQN02-QNST07
TT1 Quảng Ngãi-Trà Giang,15.121,108.79205,15.1323,108.71287,FO thuê#FFC#QNQN02-QNTN06
TT1 Quảng Ngãi-QNST02,15.121,108.79205,15.20067,108.79055,FO thuê#CMC#QNQN02-QNST02
TT1 Quảng Ngãi-QNST02,15.121,108.79205,15.20067,108.79055,FO thuê#CMC#QNQN02-QNST02
TT1 Quảng Ngãi-QNST19,15.121,108.79205,15.1437,108.7682,FO thuê#CMC#QNQN02-QNST19
TT1 Quảng Ngãi-QNST36,15.121,108.79205,15.13794,108.7793,FO thuê#CMC#QNQN02-QNST36
TT1 Quảng Ngãi-QNST18,15.121,108.79205,15.15531,108.70619,FO thuê#CMC#QNQN02-QNST18
TT1 Quảng Ngãi-QNQN15,15.121,108.79205,15.12444,108.77788,FO thuê#CMC#QNQN02-QNQN15
TT1 Quảng Ngãi-QNQN17,15.121,108.79205,15.11357,108.77094,FO thuê#CMC#QNQN02-QNQN17
TT1 Quảng Ngãi-QNQN61,15.121,108.79205,15.12551,108.7708,FO thuê#CMC#QNQN02-QNQN61
TT1 Quảng Ngãi-QNQN44,15.121,108.79205,15.10594,108.76747,FO thuê#FFC#QNQN02-QNQN44
TT1 Quảng Ngãi-QNTN26,15.121,108.79205,15.11727,108.75462,FO thuê#FFC#QNQN02-QNTN26
QNQN30-TT1 Quảng Ngãi,15.11891,108.77932,15.121,108.79205,FO thuê#FFC#QNQN30-QNQN02
QNQN2J-TT1 Quảng Ngãi,15.132932,108.795251,15.121,108.79205,FO DT#MBF#QNQN2J-QNQN02
TT1 Quảng Ngãi-QNQN2J,15.121,108.79205,15.132932,108.795251,FO DT#MBF#QNQN02-QNQN2J
TT1 Quảng Ngãi-Nghĩa hành,15.121,108.79205,15.04397,108.77664,FO DT#MBF#QNQN02-QNNH21
"TT1 Quảng Ngãi-Khối Phòng PA08,PA05",15.121,108.79205,15.11382,108.7964,FO DT#MBF#QNQN02-QNQN09
Mộ Đức-QNTN05,14.94789,108.88789,15.05898,108.84332,FO thuê#CMC#QNMD25-QNTN05
Mộ Đức-QNMD05,14.94789,108.88789,14.92405,108.89965,FO thuê#CMC#QNMD25-QNMD05
Mộ Đức-QNNH03,14.94789,108.88789,14.98693,108.83602,FO thuê#CMC#QNMD25-QNNH03
Mộ Đức-QNMD10,14.94789,108.88789,15.01246,108.87124,FO thuê#CMC#QNMD25-QNMD10
Mộ Đức-Lân Phong,14.94789,108.88789,14.92761,108.91794,FO thuê#CMC#QNMD25-QNMD24
Mộ Đức-QNMD01,14.94789,108.88789,14.95727,108.8876,FO thuê#CMC#QNMD25-QNMD01
Mộ Đức-QNNH03,14.94789,108.88789,14.98693,108.83602,FO thuê#TPComs#QNMD25-QNNH03
Mộ Đức-QNTN05,14.94789,108.88789,15.05898,108.84332,FO thuê#TPComs#QNMD25-QNTN05
Nghĩa hành-Mộ Đức,15.04397,108.77664,14.94789,108.88789,FO thuê#CMC#QNNH21-QNMD25
QNMD12-Mộ Đức,14.94605,108.86027,14.94789,108.88789,FO thuê#CMC#QNMD12-QNMD25
QNMD19-Mộ Đức,14.90552,108.91163,14.94789,108.88789,FO thuê#CMC#QNMD19-QNMD25
QNMD36-Mộ Đức,14.94028,108.89194,14.94789,108.88789,FO thuê#CMC#QNMD36-QNMD25
QNMD34-Mộ Đức,14.92471,108.87507,14.94789,108.88789,FO thuê#CMC#QNMD34-QNMD25
Nghĩa hành-Phước Giang,15.04397,108.77664,15.04567,108.74218,FO thuê#CMC#QNNH21-QNNH05
Nghĩa hành-QNMD02,15.04397,108.77664,14.885983,108.918403,FO thuê#CMC#QNNH21-QNMD02
Nghĩa hành-QNNH16,15.04397,108.77664,15.04128,108.79722,FO thuê#CMC#QNNH21-QNNH16
QNNH04-Nghĩa hành,15.07944,108.77991,15.04397,108.77664,FO thuê#FFC#QNNH04-QNNH21
QNTN10-Nghĩa hành,15.094146,108.75043,15.04397,108.77664,FO thuê#FFC#QNTN10-QNNH21
QNTN43-Nghĩa hành,15.110232,108.719926,15.04397,108.77664,FO thuê#FFC#QNTN43-QNNH21
QNNH25-Nghĩa hành,15.057965,108.76246,15.04397,108.77664,FO thuê#FFC#QNNH25-QNNH21
QNNH09-Nghĩa hành,15.024073,108.746454,15.04397,108.77664,FO thuê#FFC#QNNH09-QNNH21
Nghĩa hành-QNTN05,15.04397,108.77664,15.05898,108.84332,FO DT#MBF#QNNH21-QNTN05
Nghĩa hành-QNNH01,15.04397,108.77664,15.043935,108.776,FO DT#MBF#QNNH21-QNNH01
Nghĩa hành-QNNH24,15.04397,108.77664,15.02602,108.78711,FO DT#MBF#QNNH21-QNNH24
Nghĩa hành-QNNH14,15.04397,108.77664,15.056707,108.779292,FO DT#MBF#QNNH21-QNNH14
Nghĩa hành-QNNH36,15.04397,108.77664,15.04484,108.76303,FO DT#MBF#QNNH21-QNNH36
TTCMKV Bình Sơn-QNBS26,15.29712,108.7621,15.30152,108.82293,FO thuê#CMC#QNBS23-QNBS26
TTCMKV Bình Sơn-QNBS07,15.29712,108.7621,15.32259,108.76814,FO thuê#CMC#QNBS23-QNBS07
TTCMKV Bình Sơn-QNBS16,15.29712,108.7621,15.29159,108.79627,FO thuê#CMC#QNBS23-QNBS16
TTCMKV Bình Sơn-QNBS54,15.29712,108.7621,15.31067,108.75268,FO thuê#CMC#QNBS23-QNBS54
TTCMKV Bình Sơn-QNBS52,15.29712,108.7621,15.299702,108.752375,FO thuê#CMC#QNBS23-QNBS52
TTCMKV Bình Sơn-Vạn Tường,15.29712,108.7621,15.33626,108.84145,FO thuê#CMC#QNBS23-QNBS03
TTCMKV Bình Sơn-QNBS26,15.29712,108.7621,15.30152,108.82293,FO thuê#TPComs#QNBS23-QNBS26
QNST02-TTCMKV Bình Sơn,15.20067,108.79055,15.29712,108.7621,FO thuê#CMC#QNST02-QNBS23
Bình Chương-TTCMKV Bình Sơn,15.272988,108.721409,15.29712,108.7621,FO thuê#CMC#QNBS28-QNBS23
QNBS15-TTCMKV Bình Sơn,15.28448,108.74049,15.29712,108.7621,FO thuê#CMC#QNBS15-QNBS23
QNBS25-TTCMKV Bình Sơn,15.274461,108.770897,15.29712,108.7621,FO thuê#CMC#QNBS25-QNBS23
QNBS58-TTCMKV Bình Sơn,15.303476,108.762572,15.29712,108.7621,FO thuê#CMC#QNBS58-QNBS23
QNBS1D-TTCMKV Bình Sơn,15.290408,108.75877,15.29712,108.7621,FO DT#MBF#QNBS1D-QNBS23
QNQN26-TTCMKV Tư Nghĩa,15.11033,108.84444,15.08352,108.8265,FO thuê#FFC#QNQN26-QNTN_newsite1
QNTN13-TTCMKV Tư Nghĩa,15.07724,108.83239,15.08352,108.8265,FO thuê#FFC#QNTN13-QNTN_newsite1
Tư Nghĩa-TTCMKV Tư Nghĩa,15.09092,108.82178,15.08352,108.8265,FO thuê#FFC#QNTN39-QNTN_newsite1
QNTN05-TTCMKV Tư Nghĩa,15.05898,108.84332,15.08352,108.8265,FO DT#MBF#QNTN05-QNTN_newsite1
TTCMKV Tư Nghĩa-QNQN2J,15.08352,108.8265,15.132932,108.795251,FO DT#MBF#QNTN_newsite1-QNQN2J
Vạn Tường-QNBS50,15.33626,108.84145,15.32723,108.85823,FO thuê#CMC#QNBS03-QNBS50
QNBS45-Vạn Tường,15.33596,108.84093,15.33626,108.84145,FO thuê#CMC#QNBS45-QNBS03
QNBS59-Vạn Tường,15.34418,108.84667,15.33626,108.84145,FO thuê#CMC#QNBS59-QNBS03
QNBS36-Vạn Tường,15.34005,108.86195,15.33626,108.84145,FO thuê#CMC#QNBS36-QNBS03
Đông Sơn-QNQN85,15.22855,108.84648,15.214391,108.884787,FO thuê#CMC#QNBS21-QNQN85
QNST02-Đông Sơn,15.20067,108.79055,15.22855,108.84648,FO thuê#CMC#QNST02-QNBS21
QNBS79-Đông Sơn,15.24803,108.85221,15.22855,108.84648,FO thuê#CMC#QNBS79-QNBS21
QNQN1A-Đông Sơn,15.22556,108.8676267,15.22855,108.84648,FO thuê#CMC#QNQN1A-QNBS21
"QNBS10-Đội csgt đường thủy, PC08",15.258455,108.874644,15.22061,108.9128,FO thuê#CMC#QNBS10-QNBS05
"Đội csgt đường thủy, PC08-QNQN78",15.22061,108.9128,15.187291,108.885475,FO thuê#CMC#QNBS05-QNQN78
"QNBS41-Đội csgt đường thủy, PC08",15.23925,108.898275,15.22061,108.9128,FO thuê#CMC#QNBS41-QNBS05
"QNQN72-Đội csgt đường thủy, PC08",15.21923,108.8989,15.22061,108.9128,FO thuê#CMC#QNQN72-QNBS05
"QNBS24-Đội csgt đường thủy, PC08",15.24197,108.92384,15.22061,108.9128,FO thuê#CMC#QNBS24-QNBS05
"QNBS57-Đội csgt đường thủy, PC08",15.230562,108.93366,15.22061,108.9128,FO thuê#CMC#QNBS57-QNBS05
"Đội csgt đường thủy, PC08-QNBS1M",15.22061,108.9128,15.21754,108.9158,FO DT#MBF#QNBS05-QNBS1M
QNBS09-Bình Chương,15.262502,108.676315,15.272988,108.721409,FO thuê#CMC#QNBS09-QNBS28
QNBS66-Bình Chương,15.27585,108.7234,15.272988,108.721409,FO thuê#CMC#QNBS66-QNBS28
QNST70-Bình Chương,15.25154,108.70158,15.272988,108.721409,FO thuê#CMC#QNST70-QNBS28
QNDP39-Đức Phổ,14.818233,108.957663,14.80887,108.95685,FO thuê#CMC#QNDP39-QNDP04
QNDP03-Đức Phổ,14.789145,108.966788,14.80887,108.95685,FO thuê#CMC#QNDP03-QNDP04
Đức Phổ-QNDP33,14.80887,108.95685,14.82395,108.94853,FO thuê#CMC#QNDP04-QNDP33
QNDP32-Đức Phổ,14.808235,108.962656,14.80887,108.95685,FO thuê#CMC#QNDP32-QNDP04
Đức Phổ-QNDP24,14.80887,108.95685,14.82219,108.96378,FO thuê#TPComs#QNDP04-QNDP24
QNDP60-Đức Phổ,14.8145,108.9451,14.80887,108.95685,FO DT#MBF#QNDP60-QNDP04
Lân Phong-Mỏ Cày,14.92761,108.91794,14.98548,108.91271,FO thuê#CMC#QNMD24-QNMD11
Mỏ Cày-QNMD06,14.98548,108.91271,15.02182,108.90242,FO thuê#CMC#QNMD11-QNMD06
QNMD45-Mỏ Cày,14.98421,108.89432,14.98548,108.91271,FO thuê#CMC#QNMD45-QNMD11
QNMD31-Mỏ Cày,14.96919,108.90408,14.98548,108.91271,FO thuê#CMC#QNMD31-QNMD11
QNMD06-Long Phụng,15.02182,108.90242,15.04167,108.8642,FO thuê#CMC#QNMD06-QNMD27
Long Phụng-QNTN05,15.04167,108.8642,15.05898,108.84332,FO thuê#CMC#QNMD27-QNTN05
QNMD16-Long Phụng,15.03913,108.87859,15.04167,108.8642,FO thuê#FFC#QNMD16-QNMD27
Long Phụng-QNMD20,15.04167,108.8642,15.02875,108.858955,FO DT#MBF#QNMD27-QNMD20
Phước Giang-Sơn Mai,15.04567,108.74218,15.00387,108.71807,FO thuê#CMC#QNNH05-QNNH15
QNNH26-Phước Giang,15.03821,108.73287,15.04567,108.74218,FO thuê#FFC#QNNH26-QNNH05
QNNH36-Phước Giang,15.04484,108.76303,15.04567,108.74218,FO DT#MBF#QNNH36-QNNH05
Phước Giang-QNNH10,15.04567,108.74218,15.066842,108.75176,FO DT#MBF#QNNH05-QNNH10
QNNH07-Thiện Tín,15.00982,108.78337,14.95658,108.775098,FO thuê#CMC#QNNH07-QNNH06
Thiện Tín-QNMD28,14.95658,108.775098,14.956813,108.847593,FO thuê#CMC#QNNH06-QNMD28
QNNH02-Thiện Tín,14.92046,108.77181,14.95658,108.775098,FO thuê#CMC#QNNH02-QNNH06
QNML02-Thiện Tín,14.96255,108.7386202,14.95658,108.775098,FO DT#MBF#QNML02-QNNH06
QNNH16-Đình Cương,15.04128,108.79722,15.01525,108.82158,FO thuê#CMC#QNNH16-QNNH17
Đình Cương-QNNH08,15.01525,108.82158,15.03804,108.82046,FO thuê#CMC#QNNH17-QNNH08
QNNH11-Đình Cương,15.011313,108.818012,15.01525,108.82158,FO thuê#FFC#QNNH11-QNNH17
QNNH38-Đình Cương,15.0179,108.7974,15.01525,108.82158,FO thuê#FFC#QNNH38-QNNH17
QNNH24-Đình Cương,15.02602,108.78711,15.01525,108.82158,FO DT#MBF#QNNH24-QNNH17
Đình Cương-QNNH27,15.01525,108.82158,15.01828,108.83235,FO DT#MBF#QNNH17-QNNH27
Sơn Mai-QNNH07,15.00387,108.71807,15.00982,108.78337,FO thuê#CMC#QNNH15-QNNH07
QNML03-Sơn Mai,15.00338,108.72064,15.00387,108.71807,FO thuê#CMC#QNML03-QNNH15
QNNH19-Sơn Mai,15.03353,108.74694,15.00387,108.71807,FO DT#MBF#QNNH19-QNNH15
CS113-QNQN47,15.1186,108.8064,15.124493,108.80507,FO thuê#CMC#QNQN16-QNQN47
QNQN27-CS113,15.11186,108.80451,15.1186,108.8064,FO thuê#FFC#QNQN27-QNQN16
QNQN33-CS113,15.11729,108.80927,15.1186,108.8064,FO thuê#FFC#QNQN33-QNQN16
QNQN03-CS113,15.11312,108.8081,15.1186,108.8064,FO DT#MBF#QNQN03-QNQN16
CS113-QNQN2J,15.1186,108.8064,15.132932,108.795251,FO DT#MBF#QNQN16-QNQN2J
QNQN58-PC03,15.10897,108.82925,15.12274,108.8181,FO thuê#FFC#QNQN58-QNQN22
